CO_ESCOLA,TP_DEPENDENCIA_ADM_ESC,QTD_ALUNOS,MEDIA_GERAL,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,cluster
29192137.0,2.0,49,501.20897959183674,463.23877551020405,493.0673469387756,512.4795918367348,468.68775510204085,568.5714285714286,0
29192153.0,2.0,32,447.10812500000003,433.078125,442.175,473.553125,461.734375,425.0,0
29192188.0,2.0,44,478.70818181818197,445.3022727272728,454.53409090909093,481.32727272727277,454.65,557.7272727272727,0
29192226.0,2.0,25,479.4976,448.528,461.316,499.3039999999999,470.74,517.6,0
29192277.0,2.0,45,473.6813333333333,447.58444444444444,465.43777777777785,492.00666666666666,454.4888888888888,508.8888888888889,0
29192293.0,2.0,104,498.0907692307692,469.7923076923077,480.33557692307687,504.32596153846146,462.53846153846155,573.4615384615385,0
29192307.0,2.0,122,494.3501639344262,459.294262295082,471.4286885245902,498.10245901639337,477.67950819672126,565.2459016393443,0
29192331.0,2.0,54,484.7055555555556,443.6888888888889,471.7833333333333,484.4870370370371,453.56851851851854,570.0,0
29192480.0,4.0,17,572.3694117647059,506.8764705882354,512.2470588235294,516.6176470588235,511.9882352941177,814.1176470588235,1
29192650.0,2.0,11,478.8872727272727,460.3363636363636,462.7636363636364,496.8545454545454,443.57272727272726,530.9090909090909,0
29192790.0,2.0,27,458.0251851851852,443.12592592592597,458.35555555555555,474.8925925925927,447.82592592592596,465.9259259259259,0
29192889.0,2.0,69,471.0857971014492,442.2985507246376,461.76811594202894,491.15797101449266,446.8710144927536,513.3333333333334,0
29193095.0,2.0,27,448.3896296296296,440.3629629629629,449.5481481481481,466.7370370370371,423.81851851851854,461.48148148148147,0
29193567.0,2.0,29,446.42137931034483,443.71034482758614,438.99310344827586,479.11034482758623,442.01724137931035,428.2758620689655,0
29193966.0,2.0,32,470.71124999999995,436.69062499999995,476.128125,491.534375,443.578125,505.625,0
29194750.0,2.0,27,461.12666666666667,440.97407407407405,439.737037037037,463.2444444444444,466.1222222222222,495.55555555555554,0
29195608.0,4.0,45,567.6648888888889,489.26444444444445,525.4911111111112,529.9844444444444,530.9177777777778,762.6666666666666,1
29196302.0,4.0,10,616.118,560.6600000000001,566.13,571.3399999999999,588.46,794.0,1
29196434.0,2.0,153,523.086274509804,479.9052287581699,498.554248366013,526.7470588235293,504.9960784313725,605.2287581699346,1
29196442.0,1.0,450,626.7392,559.7364444444445,592.2193333333332,582.7759999999998,634.3419999999999,764.6222222222223,1
29198780.0,2.0,12,433.84499999999997,436.90000000000003,455.6666666666667,477.0916666666667,427.9000000000001,371.6666666666667,0
29198984.0,4.0,25,602.476,534.4839999999999,551.884,563.32,572.2919999999999,790.4,1
29199026.0,2.0,66,479.4724242424243,446.19848484848495,467.2681818181818,491.7060606060606,445.21969696969694,546.969696969697,0
29199387.0,2.0,106,519.9354716981131,475.9603773584905,499.67452830188677,518.0141509433962,507.16037735849056,598.8679245283018,1
29199530.0,4.0,31,552.3129032258065,469.9548387096775,509.16129032258067,537.5064516129033,501.71612903225804,743.2258064516129,1
29199549.0,4.0,39,567.7820512820513,522.8692307692309,532.3974358974359,527.6410256410255,552.4128205128205,703.5897435897435,1
29199603.0,4.0,36,618.9905555555555,541.9,580.8694444444446,566.7638888888888,610.9749999999999,794.4444444444445,1
29199930.0,2.0,67,473.0474626865672,454.96567164179106,461.60895522388057,496.9149253731344,467.27014925373135,484.4776119402985,0
29200024.0,2.0,79,464.32101265822786,448.9734177215189,460.8316455696204,486.187341772152,459.28354430379756,466.32911392405066,0
29200075.0,2.0,37,490.8097297297298,456.0567567567567,475.20810810810815,491.5432432432433,457.7270270270271,573.5135135135135,0
29200091.0,4.0,318,682.197358490566,598.6009433962264,636.8327044025158,604.4632075471698,708.0081761006288,863.0817610062893,1
29200482.0,2.0,109,463.9188990825687,441.26146788990826,452.2100917431193,477.6330275229357,447.2055045871558,501.2844036697248,0
29201063.0,2.0,126,503.1511111111111,466.58492063492054,492.0285714285715,508.23174603174607,478.27539682539685,570.6349206349206,0
29201373.0,2.0,31,470.16193548387093,451.3774193548387,447.54838709677415,480.0258064516128,467.34193548387094,504.51612903225805,0
29201390.0,2.0,101,460.59861386138607,442.84752475247524,445.9722772277228,478.1772277227722,439.9564356435644,496.03960396039605,0
29201535.0,2.0,18,441.8988888888889,433.05555555555554,450.6611111111111,470.37222222222215,444.2944444444445,411.1111111111111,0
29201608.0,2.0,66,477.05515151515146,446.29848484848486,461.1212121212122,490.88030303030297,462.12727272727267,524.8484848484849,0
29201632.0,2.0,69,492.30782608695654,470.6971014492753,473.2768115942029,500.7623188405798,460.8608695652174,555.9420289855072,0
29201640.0,4.0,16,557.99,521.0125,528.8249999999999,528.15625,516.9562500000001,695.0,1
29201853.0,2.0,35,438.2251428571429,440.53714285714284,418.46285714285716,447.52000000000004,442.32,442.2857142857143,0
29201969.0,4.0,18,609.151111111111,539.2333333333333,533.9833333333332,562.8277777777778,614.1555555555556,795.5555555555555,1
29202493.0,2.0,34,451.6994117647058,451.5235294117647,430.1264705882353,476.5235294117647,448.55882352941177,451.7647058823529,0
29202604.0,2.0,115,470.41826086956524,447.6217391304348,452.44086956521744,485.20521739130436,460.7365217391304,506.0869565217391,0
29203473.0,4.0,11,499.2618181818181,436.99090909090904,466.7,472.98181818181814,439.6363636363636,680.0,0
29205000.0,2.0,38,509.2936842105264,463.4789473684211,471.55263157894746,486.16315789473686,500.0105263157895,625.2631578947369,0
29205387.0,2.0,61,490.5032786885246,445.35901639344263,457.52131147540985,468.7606557377049,482.1868852459016,598.688524590164,0
29206545.0,2.0,69,465.51826086956527,455.3318840579711,457.16086956521735,475.04347826086956,486.7217391304348,453.3333333333333,0
29206936.0,2.0,30,488.21000000000004,437.8199999999999,458.57,492.9466666666666,468.38000000000005,583.3333333333334,0
29207770.0,2.0,45,506.9200000000001,470.011111111111,475.0288888888889,508.6777777777778,471.10444444444437,609.7777777777778,0
29207843.0,2.0,65,492.0843076923076,449.17692307692306,474.0676923076923,489.88461538461536,481.75384615384615,565.5384615384615,0
29208297.0,2.0,229,502.4396506550218,461.7292576419214,467.43493449781664,482.4777292576419,483.17641921397376,617.3799126637555,0
29208955.0,4.0,22,657.2881818181818,562.7318181818183,606.3681818181817,576.85,644.1272727272727,896.3636363636364,1
29209439.0,2.0,18,476.1411111111112,417.52777777777777,467.4055555555556,469.01666666666665,471.20000000000005,555.5555555555555,0
29209994.0,2.0,110,508.7603636363636,437.2009090909091,464.5118181818181,494.92545454545456,474.43636363636364,672.7272727272727,0
29210399.0,2.0,73,459.06958904109587,441.23424657534247,431.87671232876716,467.4999999999999,477.20273972602735,477.5342465753425,0
29210950.0,2.0,151,521.972715231788,455.3834437086092,472.64304635761596,486.4205298013245,508.52913907284767,686.8874172185431,1
29211590.0,2.0,37,515.6027027027027,473.3189189189189,496.845945945946,509.8756756756757,514.1891891891892,583.7837837837837,0
29213592.0,2.0,25,464.8528,442.13200000000006,459.5,486.024,460.608,476.0,0
29214211.0,2.0,89,472.7341573033708,439.92134831460675,450.26292134831465,472.485393258427,463.24831460674153,537.7528089887641,0
29214866.0,2.0,39,458.3538461538462,451.42820512820515,429.96410256410263,469.5769230769231,454.6461538461539,486.15384615384613,0
29214939.0,2.0,61,468.86032786885244,451.6459016393443,452.372131147541,487.14098360655737,472.4868852459016,480.655737704918,0
29215382.0,2.0,60,464.40766666666667,434.3233333333333,429.80333333333334,470.3566666666667,444.55500000000006,543.0,0
29215412.0,2.0,25,482.1384,451.80799999999994,447.5199999999999,486.556,465.608,559.2,0
29216206.0,2.0,39,487.9497435897436,454.50512820512824,466.0179487179486,477.46923076923076,483.29487179487177,558.4615384615385,0
29216486.0,2.0,45,497.64355555555557,453.33111111111117,466.4933333333333,492.59333333333336,469.5777777777778,606.2222222222222,0
29216818.0,2.0,39,500.02358974358975,460.70256410256405,476.77948717948715,506.1461538461539,469.823076923077,586.6666666666666,0
29217768.0,2.0,81,475.39629629629627,451.6320987654321,464.44197530864193,481.59012345679014,467.9592592592592,511.358024691358,0
29218489.0,2.0,94,492.88361702127656,467.5446808510638,464.95425531914884,485.8170212765959,475.67659574468075,570.4255319148937,0
29219841.0,2.0,30,504.5873333333333,450.87333333333333,453.9466666666667,487.04666666666674,495.07,636.0,0
29220076.0,2.0,138,484.7268115942029,460.7586956521739,467.2942028985507,489.8615942028985,464.1253623188406,541.5942028985507,0
29220114.0,4.0,18,547.0055555555556,497.1777777777777,517.9166666666666,507.56111111111113,524.5944444444444,687.7777777777778,1
29221307.0,2.0,56,475.82750000000004,439.5053571428572,468.8732142857143,479.20714285714286,471.55178571428576,520.0,0
29221935.0,2.0,81,480.2333333333333,448.3481481481481,449.0481481481482,480.42469135802463,465.320987654321,558.0246913580247,0
29221943.0,2.0,91,499.485934065934,455.70989010989007,469.50329670329666,490.99120879120875,463.20329670329676,618.021978021978,0
29222583.0,2.0,69,511.89449275362324,471.9391304347826,472.91884057971015,506.40724637681166,489.36666666666673,618.8405797101449,0
29222710.0,2.0,105,506.47961904761905,451.64095238095246,469.51428571428573,491.27238095238096,486.82761904761907,633.1428571428571,0
29222982.0,4.0,15,686.6573333333333,618.8,648.2133333333333,607.6933333333334,719.9133333333334,838.6666666666666,1
29223016.0,2.0,45,472.34222222222223,448.15111111111116,457.8333333333333,484.1511111111111,464.4644444444445,507.1111111111111,0
29223091.0,4.0,13,630.1600000000001,551.7230769230771,604.1,562.2846153846153,654.2307692307693,778.4615384615385,1
29223652.0,2.0,31,460.09483870967745,427.6354838709677,415.0290322580645,457.17419354838717,450.3129032258064,550.3225806451613,0
29223687.0,2.0,68,445.4544117647059,432.2470588235294,443.01176470588234,458.15147058823527,445.6264705882353,448.2352941176471,0
29225060.0,2.0,39,443.7497435897436,426.31282051282045,426.5564102564103,438.37435897435904,457.7615384615384,469.7435897435897,0
29226040.0,2.0,44,462.96727272727276,445.2204545454546,446.7840909090908,474.1818181818182,445.4681818181818,503.1818181818182,0
29226147.0,2.0,58,461.81793103448274,452.6206896551723,443.8155172413792,467.5931034482759,462.6465517241379,482.41379310344826,0
29226520.0,2.0,195,509.0317948717948,460.73692307692306,475.2594871794871,497.76974358974354,472.6235897435898,638.7692307692307,0
29226538.0,4.0,21,617.8866666666667,544.904761904762,591.8238095238094,545.304761904762,581.6857142857144,825.7142857142857,1
29226864.0,2.0,62,450.97838709677416,442.8709677419355,437.81290322580645,452.82903225806456,465.25000000000006,456.1290322580645,0
29227356.0,2.0,65,464.9873846153846,437.41846153846154,459.29846153846154,476.19230769230774,446.79692307692306,505.2307692307692,0
29227658.0,2.0,15,515.2333333333333,498.18666666666667,484.83333333333337,514.9599999999999,498.1866666666666,580.0,0
29227690.0,2.0,107,561.4495327102802,498.67476635514015,509.3457943925234,519.9906542056074,542.9747663551401,736.2616822429907,1
29227720.0,4.0,52,650.8853846153845,568.6250000000001,612.9076923076923,584.6903846153847,661.6653846153847,826.5384615384615,1
29227968.0,4.0,15,586.7560000000001,511.32000000000005,550.8333333333334,555.4733333333334,558.82,757.3333333333334,1
29228549.0,2.0,161,492.39428571428573,453.2888198757764,470.8714285714285,497.18385093167706,467.7080745341615,572.9192546583851,0
29229294.0,2.0,57,467.6670175438596,433.9368421052631,445.9035087719298,477.94385964912277,444.4105263157895,536.140350877193,0
29229324.0,2.0,32,465.121875,468.82187500000003,439.2625,478.1625,447.48749999999995,491.875,0
29229421.0,2.0,88,437.14863636363646,427.171590909091,424.9136363636364,447.6511363636364,442.825,443.1818181818182,0
29229464.0,2.0,49,467.5151020408163,452.5183673469387,441.47142857142853,483.1795918367347,450.6102040816326,509.7959183673469,0
29229529.0,2.0,117,477.5981196581196,445.4803418803419,459.11025641025634,482.97008547008534,461.62649572649576,538.8034188034188,0
29229839.0,2.0,121,480.77504132231405,454.55371900826447,453.6066115702479,472.0404958677686,460.69917355371905,562.9752066115702,0
29230837.0,4.0,15,555.4666666666667,494.9533333333333,530.74,492.69333333333327,548.2800000000001,710.6666666666666,1
29230985.0,2.0,25,494.4664000000001,440.65200000000004,468.24,504.4200000000001,462.22,596.8,0
29231264.0,2.0,56,455.44571428571436,434.46071428571435,433.5053571428571,459.6535714285714,431.7517857142857,517.8571428571429,0
29231868.0,2.0,32,480.925625,452.94062499999995,454.00625,484.090625,469.840625,543.75,0
29232341.0,2.0,32,506.01875,451.234375,467.96562500000005,492.715625,489.42812499999997,628.75,0
29232988.0,2.0,86,452.0706976744186,443.25116279069766,423.00116279069783,459.0941860465117,443.8441860465116,491.16279069767444,0
29234450.0,2.0,38,456.64631578947365,442.9263157894736,450.5131578947368,469.63421052631577,450.157894736842,470.0,0
29234913.0,2.0,47,465.84936170212757,443.9808510638297,455.8148936170213,470.41276595744677,445.8468085106382,513.1914893617021,0
29235138.0,2.0,55,447.116,438.950909090909,424.4436363636364,454.7836363636364,448.31090909090915,469.09090909090907,0
29235260.0,2.0,37,500.59081081081075,466.6243243243244,478.354054054054,494.24864864864867,483.72702702702696,580.0,0
29236550.0,2.0,106,463.50396226415086,443.99245283018865,443.00754716981123,464.0094339622641,445.0009433962264,521.5094339622641,0
29236606.0,2.0,72,473.7799999999999,438.11805555555554,451.5916666666666,460.6069444444444,457.19444444444446,561.3888888888889,0
29237629.0,2.0,61,503.30393442622955,452.8819672131148,461.5606557377049,491.4459016393443,460.1393442622951,650.4918032786885,0
29237645.0,2.0,182,518.8401098901098,469.5467032967033,489.2027472527472,505.4296703296702,495.84560439560437,634.1758241758242,0
29239354.0,2.0,128,505.77828124999996,466.2484375,472.975,497.95234374999995,478.590625,613.125,0
29240131.0,2.0,65,474.81507692307696,437.7692307692308,455.35846153846154,463.7276923076922,459.98923076923074,557.2307692307693,0
29240530.0,2.0,13,531.0353846153846,462.16923076923075,470.4,504.79999999999995,500.88461538461524,716.9230769230769,1
29240638.0,2.0,114,506.21280701754387,457.56315789473683,478.8552631578948,495.1114035087719,487.6043859649123,611.9298245614035,0
29241065.0,4.0,38,527.0331578947369,496.04210526315785,495.77894736842103,498.98421052631585,490.6763157894737,653.6842105263158,1
29241391.0,4.0,40,666.1555000000001,572.5525,602.45,582.8549999999999,697.42,875.5,1
29242231.0,2.0,286,537.520979020979,484.17237762237767,507.9363636363636,518.7202797202797,514.7479020979022,662.027972027972,1
29243882.0,2.0,138,518.9102898550725,473.02028985507246,462.80289855072465,489.0666666666668,488.0673913043477,681.5942028985507,0
29243920.0,2.0,201,489.68945273631846,461.42338308457715,467.33233830845774,492.43731343283577,467.552736318408,559.7014925373135,0
29243947.0,2.0,84,450.28404761904767,447.0416666666667,441.2642857142858,458.08214285714286,448.6035714285714,456.42857142857144,0
29245893.0,2.0,99,498.9377777777778,451.82626262626263,460.2383838383838,485.7838383838384,480.0727272727273,616.7676767676768,0
29248132.0,2.0,64,480.1803125,442.22812500000003,453.4015625,467.7953125,462.4765625,575.0,0
29249104.0,2.0,99,529.3892929292929,466.14343434343436,494.05454545454546,507.2737373737373,504.1212121212121,675.3535353535353,1
29250285.0,2.0,63,518.3368253968254,475.9460317460317,489.6142857142857,498.72222222222223,482.32222222222225,645.0793650793651,0
29251648.0,2.0,112,493.8744642857143,453.1455357142857,469.73660714285717,493.97499999999997,470.01517857142863,582.5,0
29252555.0,2.0,154,512.8798701298701,458.81493506493507,478.48311688311685,500.1461038961039,496.82532467532474,630.1298701298701,0
29252830.0,4.0,29,527.4462068965516,466.1310344827586,454.1724137931034,498.9965517241379,476.55172413793105,741.3793103448276,1
29253888.0,4.0,33,493.8630303030303,470.41212121212124,459.72424242424245,480.6181818181818,479.16666666666674,579.3939393939394,0
29254396.0,2.0,66,487.9969696969697,443.99090909090904,468.9227272727273,486.3772727272727,468.57272727272726,572.1212121212121,0
29254426.0,2.0,124,489.44290322580645,455.783870967742,463.633064516129,481.0411290322581,475.14354838709676,571.6129032258065,0
29255597.0,2.0,58,491.13,454.42931034482757,481.2068965517242,499.6741379310345,471.0293103448276,549.3103448275862,0
29256038.0,4.0,18,654.9755555555555,581.8888888888889,600.9722222222222,586.1111111111111,654.7944444444444,851.1111111111111,1
29256089.0,2.0,138,523.5139130434782,471.6688405797101,497.20072463768116,512.0753623188406,520.6826086956521,615.9420289855072,1
29256720.0,4.0,13,595.2261538461539,531.4923076923077,554.1846153846154,532.7384615384616,563.8692307692307,793.8461538461538,1
29258324.0,2.0,104,491.29384615384606,464.0432692307692,469.5086538461538,494.3317307692308,473.20096153846146,555.3846153846154,0
29259630.0,2.0,62,482.4709677419354,454.3370967741936,461.44193548387096,490.88548387096773,488.5935483870968,517.0967741935484,0
29260256.0,2.0,101,478.0883168316832,458.79405940594063,457.86930693069314,476.9386138613861,473.6712871287128,523.1683168316831,0
29261481.0,2.0,52,472.50769230769237,454.13461538461536,463.6673076923077,483.6115384615386,478.048076923077,483.0769230769231,0
29261660.0,2.0,68,496.9020588235294,441.8338235294118,461.6926470588235,476.82058823529405,476.81029411764706,627.3529411764706,0
29261953.0,2.0,84,497.5240476190476,461.4821428571428,459.89047619047625,481.7916666666667,493.7416666666667,590.7142857142857,0
29263972.0,2.0,55,494.5421818181818,454.9872727272726,470.30181818181813,484.8109090909091,471.3381818181818,591.2727272727273,0
29264049.0,2.0,51,499.73019607843133,446.0960784313725,462.4450980392157,482.0509803921568,505.7058823529413,602.3529411764706,0
29265932.0,2.0,99,465.8216161616162,443.610101010101,448.2656565656565,475.75050505050507,466.7343434343435,494.74747474747477,0
29267420.0,2.0,66,494.839696969697,456.2969696969697,483.92878787878794,499.8636363636364,472.59393939393937,561.5151515151515,0
29267480.0,2.0,180,483.7293333333334,441.4105555555556,462.9650000000001,488.3216666666667,457.6161111111111,568.3333333333334,0
29268168.0,2.0,177,477.8189830508474,445.33898305084745,458.1423728813559,481.4367231638418,465.9847457627119,538.1920903954802,0
29268524.0,2.0,62,494.2235483870967,446.04838709677426,453.85161290322577,487.8435483870967,492.7290322580644,590.6451612903226,0
29269806.0,2.0,75,463.1333333333334,449.24,448.12266666666665,465.0506666666667,452.9866666666667,500.26666666666665,0
29270545.0,2.0,30,496.2900000000001,455.81000000000006,480.9333333333332,491.06000000000006,468.3133333333334,585.3333333333334,0
29270570.0,2.0,68,487.83441176470586,441.29411764705884,457.45,485.4220588235295,491.77058823529404,563.2352941176471,0
29271967.0,2.0,58,502.388275862069,457.6500000000001,473.77586206896547,485.89310344827584,461.51896551724144,633.1034482758621,0
29272696.0,2.0,77,480.0698701298701,450.212987012987,452.8792207792208,478.38571428571424,478.6116883116882,540.2597402597403,0
29272947.0,2.0,75,454.5682666666668,422.8853333333333,440.684,471.4520000000001,464.48666666666674,473.3333333333333,0
29273790.0,2.0,57,499.49508771929834,449.70701754385965,465.440350877193,483.6894736842105,498.63859649122804,600.0,0
29273838.0,3.0,16,536.57625,482.76875,485.29375000000005,509.06875,484.5,721.25,1
29275474.0,2.0,188,505.02648936170215,463.82500000000005,488.4244680851063,503.77021276595747,486.0276595744681,583.0851063829788,0
29276411.0,2.0,117,470.2735042735043,441.2008547008548,455.0846153846154,465.0905982905982,454.60683760683776,535.3846153846154,0
29277230.0,2.0,137,511.445401459854,468.86423357664233,487.507299270073,497.27153284671533,488.4014598540146,615.1824817518249,0
29277256.0,2.0,142,469.14985915492963,441.37394366197185,463.95915492957744,484.42183098591545,450.9239436619718,505.07042253521126,0
29277566.0,4.0,18,622.9722222222222,536.2277777777778,559.4499999999999,559.65,603.9777777777778,855.5555555555555,1
29277728.0,2.0,114,506.7684210526316,459.45175438596493,488.27280701754376,508.94122807017555,477.8780701754386,599.2982456140351,0
29277744.0,4.0,127,647.7870866141732,567.2984251968503,600.8401574803152,580.3842519685038,673.8771653543307,816.5354330708661,1
29277752.0,2.0,28,451.19500000000005,437.6107142857143,442.7857142857144,457.8678571428572,439.1392857142857,478.57142857142856,0
29277787.0,2.0,194,586.9252577319588,516.9082474226805,538.6489690721651,549.2025773195876,575.948969072165,753.9175257731958,1
29277809.0,2.0,129,494.22945736434104,454.11472868217055,473.0713178294573,495.6170542635658,468.6542635658914,579.6899224806201,0
29277990.0,2.0,208,528.9676923076922,482.84375,506.19278846153844,518.7884615384615,512.0134615384616,625.0,1
29279011.0,4.0,12,580.4799999999999,514.4333333333333,530.9916666666666,558.025,543.95,755.0,1
29279151.0,2.0,184,489.71326086956526,456.35652173913047,477.13369565217386,492.1891304347826,456.3652173913043,566.5217391304348,0
29279178.0,2.0,88,462.9906818181818,437.6568181818182,439.8795454545454,474.91590909090905,468.6375,493.8636363636364,0
29279240.0,4.0,19,577.3642105263158,513.5,540.8315789473684,534.478947368421,543.2736842105263,754.7368421052631,1
29279577.0,4.0,19,574.6600000000001,487.5736842105262,531.5947368421054,535.1894736842106,549.4684210526317,769.4736842105264,1
29279640.0,2.0,280,482.5400714285714,458.56357142857144,463.8142857142857,490.1171428571428,466.49107142857144,533.7142857142857,0
29279810.0,2.0,186,495.1855913978494,451.42903225806447,482.494623655914,502.43064516129033,480.86397849462367,558.7096774193549,0
29279887.0,2.0,126,496.6398412698413,463.6190476190476,475.1896825396826,509.9611111111112,470.93730158730165,563.4920634920635,0
29281261.0,2.0,43,487.73627906976753,447.9116279069768,479.7581395348837,484.6720930232559,482.61860465116285,543.7209302325581,0
29282055.0,2.0,115,473.1947826086956,436.3008695652174,454.6582608695652,469.68347826086955,454.0269565217391,551.304347826087,0
29282608.0,2.0,40,475.86550000000005,443.83000000000004,450.35,481.765,448.3825,555.0,0
29282900.0,1.0,170,552.9234117647059,494.20588235294116,512.0200000000001,528.0688235294118,507.9694117647059,722.3529411764706,1
29282977.0,2.0,36,460.47833333333335,450.08888888888896,429.90000000000003,468.37777777777785,441.8027777777778,512.2222222222222,0
29283051.0,4.0,31,606.1696774193549,521.2225806451613,566.9741935483871,542.8677419354838,615.2677419354839,784.516129032258,1
29283108.0,4.0,30,644.388,549.5966666666666,585.3899999999999,572.3500000000001,669.9366666666667,844.6666666666666,1
29283230.0,2.0,99,464.0018181818182,433.6161616161616,439.3565656565657,468.9424242424242,455.66969696969693,522.4242424242424,0
29283647.0,2.0,78,499.9205128205128,450.6679487179488,463.70641025641015,493.8,466.04358974358985,625.3846153846154,0
29284104.0,2.0,53,490.22603773584905,462.20188679245285,473.8075471698113,496.4283018867924,474.5415094339623,544.1509433962265,0
29284767.0,2.0,62,443.9596774193548,438.291935483871,437.2870967741935,454.93870967741935,458.958064516129,430.3225806451613,0
29285291.0,2.0,55,466.15309090909096,437.2763636363637,443.9636363636365,481.3545454545455,457.26181818181806,510.90909090909093,0
29285534.0,2.0,59,489.5911864406779,463.7881355932203,480.7593220338983,498.14067796610175,476.4542372881356,528.8135593220339,0
29285801.0,2.0,183,468.6728961748634,437.3901639344262,450.06939890710373,474.74207650273223,452.6382513661203,528.5245901639345,0
29287235.0,2.0,119,479.2673949579832,446.2621848739495,456.5991596638655,483.44705882352946,456.2470588235294,553.781512605042,0
29288142.0,2.0,44,461.76272727272726,451.86136363636365,438.1818181818182,481.2613636363636,451.6,485.90909090909093,0
29288150.0,2.0,27,447.3925925925925,443.4888888888888,436.3407407407407,461.9111111111111,431.51851851851853,463.7037037037037,0
29288339.0,2.0,59,450.83525423728815,436.6813559322034,434.95762711864404,464.9033898305085,456.95593220338986,460.6779661016949,0
29289270.0,2.0,42,441.9252380952381,421.99285714285713,426.49285714285713,456.8785714285714,447.5952380952382,456.6666666666667,0
29290678.0,2.0,88,476.25818181818187,439.8386363636364,460.6181818181818,481.13409090909084,438.3363636363637,561.3636363636364,0
29290732.0,2.0,155,505.2729032258065,464.03548387096777,475.3741935483871,507.1135483870968,471.5832258064516,608.258064516129,0
29290783.0,4.0,21,651.0371428571427,570.4857142857143,601.1904761904761,574.1809523809522,675.0428571428571,834.2857142857143,1
29290791.0,2.0,94,476.516170212766,454.7340425531915,471.33510638297867,485.7829787234043,458.3882978723403,512.3404255319149,0
29291119.0,1.0,116,559.6608620689656,497.673275862069,518.1612068965517,526.9879310344828,517.2060344827586,738.2758620689655,1
29292280.0,2.0,15,462.588,446.35333333333335,449.54,468.6266666666666,469.75333333333333,478.6666666666667,0
29292808.0,2.0,41,425.40878048780485,425.1609756097562,416.4414634146341,455.16097560975606,441.98780487804885,388.2926829268293,0
29293197.0,2.0,82,462.4470731707317,442.75,445.3390243902438,475.48536585365855,443.29512195121947,505.3658536585366,0
29293707.0,2.0,28,454.14357142857136,451.41071428571433,435.6535714285714,475.57142857142856,469.51071428571424,438.57142857142856,0
29294037.0,2.0,28,443.96285714285716,437.2142857142857,418.52857142857147,469.4964285714286,440.28928571428565,454.2857142857143,0
29294100.0,2.0,80,459.212,445.32874999999996,437.96625000000006,471.0625,451.2025,490.5,0
29294606.0,2.0,65,476.55692307692306,448.2584615384615,456.29076923076923,479.75692307692304,453.8630769230769,544.6153846153846,0
29295866.0,2.0,102,480.36960784313726,454.0941176470588,443.9598039215688,480.65196078431364,470.3970588235294,552.7450980392157,0
29297664.0,4.0,22,609.5263636363636,532.8499999999999,553.0863636363637,539.1363636363637,578.9227272727273,843.6363636363636,1
29297974.0,2.0,33,463.0290909090909,436.3393939393939,443.03333333333336,450.82727272727277,456.4606060606061,528.4848484848485,0
29298520.0,2.0,46,468.1734782608695,449.454347826087,450.0652173913044,479.6456521739128,456.9195652173912,504.7826086956522,0
29298954.0,2.0,120,493.91833333333335,448.0408333333333,470.125,498.25416666666666,464.33833333333337,588.8333333333334,0
29299063.0,2.0,125,526.3712,459.844,478.01279999999997,503.5808,492.33840000000004,698.08,1
29299268.0,2.0,34,452.53705882352943,429.9970588235294,415.49705882352936,469.88235294117646,443.19117647058823,504.11764705882354,0
29299632.0,4.0,13,615.7338461538462,530.6615384615385,573.5,547.9615384615386,615.7769230769231,810.7692307692307,1
29300762.0,2.0,72,476.47444444444443,447.7375,450.9125,479.21527777777777,458.3958333333333,546.1111111111111,0
29301394.0,2.0,151,486.292582781457,447.86556291390724,463.53576158940393,493.8562913907286,468.4569536423841,557.7483443708609,0
29301475.0,2.0,123,545.6118699186993,487.90000000000003,521.4243902439025,528.5552845528456,515.8707317073171,674.3089430894308,1
29301483.0,2.0,181,475.7602209944751,448.7745856353591,457.04419889502765,485.07292817679564,459.95359116022104,527.9558011049724,0
29301505.0,4.0,32,624.806875,550.3968749999999,578.0843749999999,554.0687499999999,608.984375,832.5,1
29301513.0,4.0,80,653.4182500000001,578.01375,597.0512500000001,580.2524999999999,644.0237500000001,867.75,1
29301521.0,4.0,15,616.9426666666667,528.4533333333333,565.8133333333334,562.6800000000001,590.4333333333332,837.3333333333334,1
29301882.0,2.0,97,484.89587628865985,456.4762886597938,470.0855670103093,483.13917525773195,454.9845360824742,559.7938144329897,0
29302269.0,2.0,30,508.8413333333334,440.88000000000005,443.3233333333334,481.2366666666668,450.7666666666667,728.0,0
29302293.0,2.0,77,489.93220779220775,457.8999999999999,460.3337662337662,492.8636363636364,463.4987012987013,575.0649350649351,0
29303125.0,2.0,20,468.7969999999999,437.98499999999996,481.35,477.64,452.01000000000005,495.0,0
29303354.0,2.0,73,474.5569863013699,444.41369863013693,448.19178082191775,483.23972602739724,451.4602739726028,545.4794520547945,0
29303702.0,2.0,51,509.23725490196074,469.10588235294114,483.02156862745096,516.9352941176471,456.7313725490197,620.3921568627451,0
29304229.0,4.0,36,604.0533333333334,527.661111111111,555.0944444444444,558.4749999999999,600.7027777777778,778.3333333333334,1
29304237.0,2.0,98,574.1089795918367,504.8775510204082,527.3785714285714,540.9091836734693,543.9102040816327,753.469387755102,1
29304296.0,2.0,139,500.4487769784173,458.43237410071947,473.98201438848923,508.64604316546763,477.1546762589928,584.0287769784172,0
